25 100
20
1 30
2 53 35677
3 65396 797
2 809 65882
2 791 92074
3 92074 791
2 21 92459
2 679 95354
2 322 10579
2 415 7360
2 693 98263
2 51 17102
3 7360 415
2 64485 -1
3 98263 693
2 590 7273
2 235 98492
2 988 13435
2 104 39253
3 90064 992
2 908 89637
2 334 42080
2 884 19645
2 2053 3633
2 454 1090
3 24904 -1
2 283 76447
2 13 79751
2 87 57358
2 193 51301
2 291 54612
2 243 70328
2 527 73336
2 633 48319
2 35 45361
2 226 86241
2 334 82838
2 498 29723
3 84216 927
2 529 84442
2 1063 27137
2 565 67369
2 81 64881
2 860 91072
2 498 88431
2 507 62883
3 21467 458
2 909 21261
2 846 92759
2 199 36329
2 336 34811
2 754 17458
3 65882 809
2 290 66020
2 77 16382
2 408 61510
2 793 59684
2 829 39610
2 132 38519
3 29723 498
2 92 29926
2 72 80375
2 776 78716
2 979 97366
2 109 99309
2 526 83544
3 26168 374
2 198 25921
3 73863 -1
2 428 85392
3 1090 454
2 882 876
2 11 58065
2 618 56424
2 926 11059
2 568 9674
2 374 42837
3 13435 988
2 822 13518
2 583 41178
2 250 45877
2 862 44324
3 52663 830
3 59684 793
2 461 52822
2 554 59804
3 87565 159
2 5 87446
2 383 53756
2 29 52143
2 377 50528
2 258 77180
3 42080 334
2 696 75520
3 24904 -1
3 84442 529
2 126 84668
2 754 70755
3 34054 227
2 905 33447
2 85 69725
2 901 55012
3 61510 408
2 140 61644
2 309 6564
2 456 8189
2 128 29321
3 62883 507
2 2 63136
2 125 30496
3 16382 77
2 688 16076
2 323 42137
2 136 96502
2 190 94722
3 77889 569
2 33 78060
2 712 31384
2 979 66350
2 778 65102
2 4 82314
2 946 26155
2 518 25153
2 311 74197
2 472 87705
3 17458 754
2 722 17474
2 104 72794
2 872 86520
2 600 14529
2 793 23940
2 58 13000
2 431 18961
2 89 64377
2 820 47452
2 802 49008
2 386 2003
3 22903 945
2 740 22685
2 771 52
2 582 20604
2 393 62581
2 134 63429
2 574 88996
2 75 68235
2 277 52358
2 404 51616
2 148 78330
2 59 77719
3 73336 527
2 189 73453
2 290 57610
2 158 58307
2 119 80010
3 8189 456
2 649 8092
2 260 80622
2 272 38816
2 337 61916
3 21261 909
2 838 21516
2 306 38065
2 447 61120
2 189 35935
2 261 36697
2 339 84199
2 536 84825
2 493 28251
3 40693 167
2 340 40638
2 40 98998
2 228 99595
3 52 771
2 849 13
2 207 73072
2 170 73834
2 241 35291
2 329 90644
2 362 92014
2 225 82465
3 55012 901
2 776 55075
2 416 81846
2 33 69449
3 58307 158
3 81058 737
2 282 81223
2 454 58159
2 416 69861
2 254 23555
2 407 46164
3 2635 707
2 596 2713
2 200 45536
3 7273 590
3 83544 526
2 297 7334
2 852 83259
2 160 30177
2 137 30791
2 462 29456
2 247 28959
2 274 53382
2 366 54192
2 329 96708
2 118 96208
2 230 6988
2 74 7824
2 41 13267
2 346 12597
2 378 34392
2 456 32990
2 407 76751
2 139 94431
2 108 95079
2 230 72460
2 423 43211
3 3633 2053
2 733 4277
2 188 3699
2 811 5088
2 343 85859
2 169 64085
2 594 -1
2 361 64493
3 37127 791
2 764 37129
2 109 6310
3 28251 493
3 31384 712
2 964 31258
2 179 28408
3 43635 514
2 443 43757
2 196 51005
2 155 50253
2 235 59489
2 262 60424
2 116 3446
2 385 3889
2 19 42639
2 143 41877
3 60424 262
2 213 60448
2 96 81004
2 339 81506
2 125 16870
2 228 9391
2 37 10392
3 4277 733
2 601 4380
2 203 15806
3 81223 282
2 435 -1
2 355 81125
2 39 74656
2 13 22513
2 41 21330
2 246 2428
3 71693 664
3 13518 822
2 217 13810
3 84825 536
2 75 71947
2 321 84932
3 53756 383
2 267 53790
2 517 -1
3 66020 290
2 357 13380
2 285 14135
3 46609 796
2 101 46961
2 50 66090
2 103 71676
2 194 72144
3 59804 554
3 66350 979
2 784 66362
3 59489 235
3 85859 343
2 162 59848
2 399 59429
2 120 60169
2 373 85844
2 127 46702
2 148 47183
3 83259 852
2 407 83482
2 126 17250
2 101 18306
2 250 56141
2 275 57062
2 291 83181
2 186 83951
2 312 -1
3 8092 649
3 28795 50
2 460 8204
2 275 28635
2 186 8724
2 201 7950
3 56141 250
2 193 56169
3 65102 778
2 806 65123
3 4380 601
2 529 4416
2 29 68446
2 242 67963
3 48319 633
2 593 48343
2 222 63172
2 231 63593
2 31 77903
2 205 77476
2 145 92547
2 115 93687
3 80375 72
3 18961 431
2 527 18913
2 442 80154
3 80882 -1
2 266 98729
3 13810 217
2 317 13777
2 189 99079
2 109 79567
2 220 87468
3 77719 59
2 16 88296
2 156 39405
2 199 25696
2 208 24924
3 92759 846
2 871 92754
2 89077 -1
3 51301 193
2 329 51244
2 10 79882
2 41 1860
2 203 69502
3 4416 529
2 450 4456
3 83482 407
3 92014 362
3 62581 393
2 648 62454
3 64085 169
2 297 92047
3 13 849
2 705 85
3 78716 776
2 956 78544
2 271 83576
3 17250 126
3 81125 355
2 212 64063
2 25 81290
2 96 17265
3 69861 416
2 435 69851
2 5 69325
2 128 78147
2 178 75315
2 100 76281
2 20 67247
3 25153 518
2 512 25158
3 47452 820
3 37129 764
2 294 37364
3 39610 829
2 377 39911
2 428 47623
2 197 37763
2 283 37019
2 83 39694
2 177 40374
2 215 47369
3 50528 377
2 110 50651
3 85 705
2 11 432
2 158 580
2 52 190
2 279 48057
2 45 50860
2 76 50491
3 60169 120
2 68 60195
3 21516 838
2 139 21872
3 34811 336
2 184 34938
3 92547 145
3 86241 226
2 215 22154
2 253 21495
3 45877 250
2 264 45818
2 119 86309
2 222 92506
3 19645 884
2 836 19604
2 215 66143
3 52143 29
2 36 52171
2 114 77735
2 99 13113
2 171 28218
3 60195 68
2 364 60047
3 88996 574
2 630 88968
3 83576 271
3 68612 595
3 10579 322
3 95354 679
2 360 95517
3 54612 291
2 754 68523
2 96 10696
2 481 54576
3 3699 188
2 241 83591
3 69851 435
2 376 69881
2 71700 -1
2 135 95975
2 109 95297
2 23 3714
2 86 10519
3 25921 198
2 20 10915
2 18 26016
2 101 18760
2 93 35786
2 88 36182
3 76751 407
2 64 76923
2 39 41058
2 31248 -1
3 40638 340
2 484 40562
3 12144 397
3 20604 582
3 33447 905
3 69449 33
2 758 33540
2 503 20633
2 5071 -1
3 21872 139
2 507 12037
2 344 21779
2 133 21166
2 62 7696
2 150 20461
2 25 74088
2 133 76760
3 27137 1063
2 146 27586
2 159 27895
3 34938 184
2 507 34777
2 345 27171
3 88968 630
3 51244 329
2 414 89076
2 33 51392
2 7 77080
3 443 -1
3 38816 272
3 9674 568
2 420 9795
2 144 38880
2 67 38732
3 28959 247
2 217 29007
3 16076 688
3 18913 527
2 775 16052
2 302 19081
2 144 39066
3 86309 119
3 65123 806
2 607 65222
3 31099 109
2 57 31064
3 14135 285
2 195 14214
2 153 86292
3 37019 283
3 78147 128
2 369 36976
3 36976 369
2 322 37000
3 876 882
3 32273 716
2 784 907
2 213 32499
2 136 32783
3 35291 241
2 318 35321
2 18 32351
2 187 65866
3 32499 213
3 55075 776
2 171 55454
2 216 32468
2 245 55701
2 116 55197
3 51616 404
2 76 51760
2 203 51491
2 287 51860
3 13267 41
3 88431 498
2 638 88375
2 151 65016
3 33540 758
2 311 33763
2 202 34132
3 59429 399
2 48 59605
2 166 33521
2 515 -1
2 192 78115
3 42137 323
2 312 42173
2 20 19483
3 44324 862
2 186 44687
2 416 44909
2 40 44423
2 104 44523
3 13777 317
2 34 13958
3 32990 456
2 373 33033
2 185 44219
2 170 14018
3 5088 811
3 98492 235
2 725 5079
3 76760 133
2 105 98484
2 174 13760
3 37000 322
3 28408 179
2 12 37155
2 245 28389
2 24 18959
2 38 37037
3 31258 964
2 546 31463
2 41 31271
2 111 32124
3 93687 115
3 55701 245
3 28389 245
2 334 55657
2 36 93736
2 237 28393
2 175 37178
3 89637 908
2 231 89951
2 114 90356
3 54192 366
2 277 54178
3 92754 871
2 718 92873
2 180 89630
3 18760 101
3 11059 926
2 606 11183
2 76 18795
2 191 10963
2 162 11832
3 58159 454
2 225 58273
3 93884 396
2 381 93911
3 41178 583
3 30177 160
3 38732 67
3 68523 754
3 92873 718
2 252 93106
2 162 68819
2 150 41412
2 240 30137
2 223 92805
2 250 93422
2 296 68499
3 8204 460
2 87 8394
2 302 69002
2 291 41109
2 254 41592
2 192 8176
2 49 8578
3 55657 334
2 391 55628
3 6310 109
2 675 -1
3 48057 279
2 82 6323
2 145 48124
3 72460 230
2 228 72452
2 67 38732
2 130 58532
2 85 58132
3 97366 979
3 41412 150
2 960 97371
3 48343 593
2 620 48328
3 83181 291
2 18 83372
2 87 83447
2 147 83198
3 71676 103
2 112 71672
3 35786 93
3 13380 357
2 111 13430
2 173 13564
2 119 13261
3 31463 546
2 428 31504
2 90 35787
2 186 59414
3 75520 696
2 5 75884
3 42658 -1
2 212 75979
2 6 75685
2 131 59685
3 14529 600
2 566 14580
3 34777 507
2 411 34840
3 78544 956
3 69002 302
2 499 78773
2 283 69011
2 12 78619
2 266 79286
2 244 -1
2 143 75716
3 59685 131
2 185 59658
2 162 76745
3 34132 202
3 57358 87
3 16870 125
3 81506 339
2 22 81569
2 143 34161
2 189 16870
2 183 57382
2 214 81611
3 13261 119
3 93911 381
3 40562 484
2 2 94100
2 863 -1
3 19604 836
2 820 19572
2 446 40581
3 77476 205
2 97 94218
2 243 93814
2 243 77465
2 2 81441
3 80154 442
2 411 80170
3 3889 385
2 637 3778
3 68499 296
3 56424 618
3 8971 366
2 381 56521
3 48328 620
2 518 48379
3 74843 446
2 585 74712
3 19572 820
3 14214 195
2 457 19753
2 403 8949
3 44687 186
3 77180 258
2 240 14264
2 47 77252
3 72794 104
3 48379 518
2 504 48386
2 158 72797
2 101 68596
2 34 44751
3 53382 274
2 460 53306
2 185 20243
2 249 19503
2 73 13284
2 107 31354
3 59414 186
2 1 59507
2 33 32011
2 39 41476
2 180 73648
2 97 75540
2 143 51225
3 2003 386
2 367 1981
3 74712 585
2 59 74975
3 69881 376
2 345 69896
2 267 75041
2 55 74807
2 128 31
2 45 314
2 131 81129
3 30496 125
2 97 30535
2 8 52724
3 27586 146
2 212 27599
2 77 70624
2 97 42699
3 55197 116
3 13284 73
2 66 55222
2 92 13275
2 62 10272
3 58532 130
2 2 58596
2 78 99467
2 32 99895
3 30791 137
2 273 30711
3 14580 566
3 23555 254
2 163 14829
3 27171 345
3 79567 109
2 473 23446
2 355 27172
2 191 15059
2 246 14543
3 66362 784
2 111 66747
2 186 66459
2 253 66926
2 11 79646
3 57382 183
2 130 57408
2 175 9619
2 49 96389
3 69896 345
2 339 69899
2 123 5829
2 57 73337
2 96 90221
2 76 90519
3 65016 151
2 222 64981
2 97 4944
2 166 69333
3 39066 144
3 59848 162
2 107 39085
2 69 59910
3 68819 162
3 4456 450
2 494 4432
2 137 68785
3 81611 214
3 22685 740
2 388 22792
3 43757 443
2 119 43867
3 46164 407
2 470 46157
2 193 22562
3 98729 266
2 345 98621
2 179 23223
2 171 81633
3 86520 872
2 366 86762
3 64493 361
2 21 64663
2 32 87271
2 54 86576
3 34840 411
2 288 34901
3 91072 860
3 74088 25
2 449 91285
2 931 -1
3 66926 253
2 303 66901
2 38 91871
2 94 91082
3 21779 344
2 157 21872
2 194 43653
3 66459 186
2 116 66494
3 57062 275
2 292 57009
2 49 44078
2 72 64528
2 67 64749
3 37364 294
2 177 37469
3 88375 638
2 190 88599
2 196 88357
3 98621 345
2 233 98677
2 254 88805
2 57 74072
3 67369 565
2 214 67508
2 125 67325
2 224 67730
2 61 792
2 54 1748
3 51860 287
3 57009 292
2 489 56910
3 33763 311
3 44909 416
2 254 44946
3 45536 200
2 205 33821
2 824 -1
2 200 45507
3 26155 946
2 786 26210
3 69502 203
2 171 51918
2 126 69549
2 164 26040
2 95 27036
3 3778 637
2 315 3927
3 76745 162
3 3446 116
2 292 3365
2 98 76777
3 58696 714
2 541 58782
3 10963 191
2 784 -1
2 218 10950
2 160 3752
3 23940 793
2 859 23943
2 111 4281
3 49008 802
2 495 49130
3 43211 423
2 225 43319
3 62454 648
2 499 62528
2 163 49664
2 76 48972
2 93 58643
3 23943 859
2 282 24231
2 239 24550
3 6988 230
2 41 7083
2 281 23934
3 97371 960
2 245 97729
2 151 97398
2 281 98088
2 679 -1
3 58643 93
3 20633 503
2 24 20876
2 149 20958
3 53306 460
3 72452 228
2 150 53461
2 80 72527
2 67 20710
3 42639 19
3 4281 111
2 25 42579
2 175 6890
3 49130 495
3 91082 94
2 379 49166
2 62 91098
3 86762 366
2 279 86811
2 179 7139
3 37037 38
2 96 37008
2 74 4300
3 57610 290
2 374 57614
3 24826 78
3 23446 473
2 488 23424
3 5978 187
2 229 6023
3 31504 428
2 438 31517
3 76777 98
3 69011 283
2 55 69096
3 17474 722
2 231 17718
3 68596 101
2 256 17411
3 90644 329
2 273 90710
2 53 18101
2 224 68518
3 70755 754
3 43653 194
2 621 70876
2 124 43643
2 4 76824
3 83951 186
2 337 83847
3 66143 215
3 86811 279
2 571 86665
3 53790 267
3 20243 185
2 411 53689
2 271 66181
2 463 -1
3 64063 212
3 60047 364
2 295 60066
2 89 64125
3 28635 275
2 33 28802
2 122 20274
3 3365 292
2 234 3394
3 87705 472
2 405 87789
3 3927 315
2 252 3980
2 163 72620
2 2 72431
2 167 58606
2 38 59396
3 25158 512
2 478 25175
3 83591 241
3 49166 379
2 410 49151
2 36 83672
3 22562 193
2 178 22570
3 98677 233
3 22570 178
2 859 -1
2 367 98610
2 30 22644
2 46 97616
3 58606 167
3 31517 438
2 297 31587
2 86 58647
2 16 97300
3 2713 596
2 79 2994
2 58 3204
2 75 2796
2 137 53303
3 17949 -1
3 54576 481
2 162 54757
2 12 55064
3 14018 170
3 2994 79
2 115 2980
3 3752 160
3 64981 222
3 37469 177
3 21371 -1
2 67 37524
2 213 54499
2 168 14044
2 115 65034
2 94 3811
3 42173 312
2 499 42050
2 148 70714
2 89 71540
2 48 68985
3 26210 786
2 583 26328
3 72607 -1
2 148 69164
3 44219 185
3 8176 192
3 57614 374
2 67 57768
3 92047 297
2 523 91922
2 152 44199
2 143 8201
3 88805 254
2 170 88847
2 180 57563
2 68 57916
3 8724 186
3 53611 -1
2 243 8666
2 43 28694
3 9795 420
2 69 9998
3 53689 411
3 29456 462
2 307 53741
2 245 29565
2 149 10095
3 8949 403
2 229 9035
3 16052 775
2 806 16036
3 50651 110
2 92 50667
3 73453 189
2 618 -1
2 189 73426
3 74197 311
2 191 74297
2 55 9868
3 81846 416
2 16 82051
3 46157 470
2 605 46089
2 24 81915
1101
1 100000
2 664 49668
2 700 24484
2 33658 58337
2 178 12153
2 746 37053
2 338 5907
2 8318 14248
2 744 30746
2 418 43524
2 765 53952
2 554 95720
2 615 8891
2 234 2836
2 2025 45792
2 437 40443
2 339 34102
2 136 27897
2 762 97756
2 200 93757
3 58337 33658
2 530 73972
3 14248 8318
3 45792 2025
2 510 64089
2 271 83994
3 64089 510
2 492 64098
2 315 18250
2 444 79026
2 623 88699
2 5372 66595
2 968 58923
3 66595 5372
2 504 69029
2 546 15017
3 15563 -1
2 123 21463
2 841 46384
2 530 76499
3 73972 530
2 716 72658
2 857 81303
3 53952 765
2 568 54343
3 84265 -1
2 610 66504
2 748 91165
2 673 86145
2 747 61621
2 8 56913
2 104 52285
2 621 70785
3 70785 621
2 910 70640
2 263 74805
2 201 19913
2 199 22935
2 684 4146
2 302 1267
3 34102 339
2 684 33929
2 724 26178
2 657 29061
2 50 16881
2 256 13546
3 97756 762
3 33929 684
2 591 33976
2 680 97797
3 1267 302
2 124 1356
2 698 10480
2 293 7421
2 681 38780
3 10480 698
2 959 10350
2 344 42030
3 72658 716
3 10350 959
3 76499 530
2 300 76897
3 66504 610
2 296 66661
2 104 73125
2 770 10444
2 108 32679
2 516 35552
2 862 48015
2 13 45156
2 574 67706
2 252 65499
2 15 55904
2 878 57483
2 45192 -1
2 731 53000
2 273 51172
2 52 87732
2 896 84757
2 196 92737
2 683 89902
3 84757 896
3 76897 300
2 299 76897
2 847 84781
2 723 82715
2 843 79965
3 7714 -1
3 69533 -1
2 930 77646
2 684 75640
2 658 94509
2 461 60525
2 419 63023
2 949 73542
2 544 72065
3 95720 554
3 37053 746
2 47 37400
2 743 96110
2 206 99135
3 39461 -1
3 65499 252
2 992 65129
2 824 266
2 705 1805
2 630 23494
2 362 20607
2 733 21894
2 634 18922
2 620 37803
2 83 36692
2 358 17411
3 70640 910
2 2458 69570
2 169 16137
2 198 12839
2 500 14159
2 245 45654
2 439 44329
2 16 32076
2 988 32887
2 883 7861
2 742 6462
2 724 41093
2 634 42632
3 44329 439
2 631 44233
3 88699 623
2 995 88345
2 927 4905
3 77646 930
3 10444 770
2 605 10527
2 619 77801
2 853 3181
3 23494 630
3 81303 857
2 406 81558
2 786 23416
3 79026 444
2 207 79089
2 575 28259
3 12153 178
2 984 11493
3 57483 878
3 4905 927
2 28 57908
3 86145 673
3 11493 984
2 356 86502
2 894 11538
2 960 4888
2 972 29746
2 411 9811
3 58923 968
2 525 58968
2 678 58113
2 665 59676
2 23 27388
2 287 25537
2 71 56380
3 91165 748
2 1021 91150
2 945 54935
2 493 57168
2 737 34691
3 97797 680
2 938 97525
2 483 39710
3 91150 1021
2 356 91483
2 570 95353
2 691 90688
2 557 92009
2 430 85850
2 658 86966
2 411 50546
2 321 51704
2 681 93004
3 40443 437
2 63 40611
2 60 49242
2 405 47417
2 51599 -1
2 614 82032
3 7861 883
2 731 7937
2 656 80855
2 235 67214
2 553 68378
3 69570 2458
3 58968 525
2 891 70353
3 48015 862
2 251 48406
2 848 58809
2 130 71589
2 594 69646
2 150 97114
3 96110 743
2 59 96489
2 226 98686
3 61621 747
3 8891 615
2 438 61785
2 912 8783
3 95353 570
2 791 95432
2 708 62269
2 298 61236
2 416 78546
3 79965 843
2 824 79663
2 200 99570
3 49242 60
2 193 49066
3 41093 724
2 486 41109
2 201 63669
2 499 36838
3 32679 108
3 82715 723
2 352 83144
3 23416 786
2 554 23532
2 717 32131
2 491 36134
2 47 54013
2 11 52689
2 68 77464
2 364 31601
2 382 47923
2 526 16330
2 553 15573
2 524 76348
2 143 75282
2 229 96716
2 203 89519
2 290 87919
3 11538 894
2 757 11607
2 108 94179
3 77464 68
3 13546 256
2 240 13478
2 396 77300
3 73542 949
2 286 73874
2 570 73266
2 278 74343
2 139 66321
3 32131 717
2 659 32160
2 141 64789
2 170 72782
2 644 -1
3 53000 731
2 842 52935
2 486 84280
2 470 82660
2 180 83655
2 135 21148
2 81 20320
2 480 26905
2 448 27430
2 449 45187
2 384 45949
2 356 17831
2 59 17141
3 75640 684
3 79089 207
2 493 75640
2 160 79232
2 110 11314
3 23532 554
2 887 23365
3 97525 938
2 401 97774
2 131 98365
2 437 97300
2 85 12559
2 84 56640
2 590 -1
2 411 55944
2 333 13091
3 59676 665
2 487 59847
2 187 13845
2 45 40869
3 58809 848
2 653 58992
3 28259 575
3 79663 824
2 491 79878
2 614 28240
3 73266 570
2 419 73342
3 47417 405
2 338 47405
2 297 79486
3 21894 733
2 987 21767
2 382 80421
2 340 41642
2 44 40380
2 247 48738
2 197 49365
3 77300 396
2 504 77246
3 23365 887
2 308 23655
2 86 23351
2 153 24147
2 97 14789
2 250 18618
2 169 19650
2 101 38551
2 118 37566
2 53 25974
3 88345 995
3 86966 658
2 949 88389
2 741 86924
2 157 25282
2 116 71834
2 241 71296
3 7421 293
2 147 7497
2 126 2610
2 654 -1
2 297 1494
2 199 10275
3 86502 356
2 169 86517
2 155 52461
2 95 7303
3 96489 59
2 103 96418
2 176 7702
2 123 44948
2 260 43957
3 33976 591
2 672 33947
3 37803 620
3 64789 141
2 343 37946
2 138 64790
3 266 824
2 418 469
3 10527 605
2 559 10614
2 233 118
2 352 945
3 17831 356
3 73342 419
2 527 73288
2 29 17995
2 17 54193
3 47405 338
2 694 47227
2 131 79031
3 65129 992
2 733 65258
3 84781 847
2 459 85078
2 286 64950
3 3181 853
2 940 3138
3 80421 382
2 345 80439
3 95167 -1
3 51704 321
2 567 51581
2 185 66063
3 41642 340
2 281 41672
2 299 85544
2 11 84916
2 100 95249
2 196 37717
2 136 38352
3 10614 559
2 134 10827
2 181 10560
2 154 11060
2 96 42455
3 92737 196
2 95 92737
2 378 -1
3 21767 987
2 731 21895
2 8 21736
3 69029 504
2 635 68971
2 56 22752
2 217 43286
2 83 67044
2 126 67514
2 91 61614
2 107 61057
2 134 39518
3 52935 842
2 367 53173
2 1 52936
2 213 53670
3 51172 273
3 44233 631
2 125 44520
2 102 51218
2 96 44320
2 244 44674
3 45949 384
3 52461 155
2 124 46079
2 522 -1
2 111 52483
2 147 51014
2 42 51429
2 210 56939
3 14789 97
2 139 14768
2 131 57719
2 107 86751
2 55 86371
3 77801 619
2 159 78068
2 208 78282
2 104 77857
2 140 52748
2 170 52970
2 146 99812
3 15573 553
2 71 15814
3 13091 333
2 2 13256
3 469 418
2 174 561
2 17 16002
3 33947 672
2 343 34111
2 560 -1
2 62 15657
2 153 34496
2 88 33949
2 40 99435
2 15 63976
2 115 63498
3 17411 358
3 41109 486
3 1805 705
2 107 2147
2 467 17364
2 100 41243
2 26 1956
3 51014 147
3 3138 940
2 106 3555
2 136 3244
3 47227 694
2 187 47480
2 92 3857
3 87732 52
2 255 2304
2 140 41008
3 64098 492
2 618 64081
3 4888 960
3 59847 487
3 58992 653
2 600 59358
3 20607 362
3 39518 134
2 229 5254
2 514 20517
2 173 58988
3 69646 594
2 88 69935
2 164 60159
2 275 4904
3 7937 731
2 249 8206
2 228 5581
3 88389 949
2 766 88481
2 72 70152
2 115 41450
3 85078 459
3 78546 416
3 34111 343
2 46 85212
2 288 78616
2 39 34247
2 166 69687
3 8783 912
3 75640 493
3 5581 228
2 423 8921
2 283 75745
3 10827 134
2 80 9537
2 33 8671
3 92009 557
2 251 92162
3 75282 143
2 285 75264
3 26905 480
2 125 27082
3 34691 737
2 548 34826
2 56 5667
2 958 -1
3 60525 461
3 19650 169
2 571 60404
2 55 19707
2 71 8006
2 274 92438
2 155 91923
2 276 76050
2 267 10767
2 99 85351
3 77857 104
2 315 77751
3 93757 200
2 439 93712
2 272 84933
3 90688 691
2 362 90853
3 32887 988
2 40 33364
2 166 33008
2 285 33534
2 23 88333
3 70353 891
3 63498 115
3 77246 504
2 984 70268
2 402 77272
2 27 89369
2 78 90680
2 22 91338
3 97774 401
3 20517 514
2 413 20568
3 67706 574
2 37 67990
2 339 97881
3 71589 130
3 73288 527
2 310 73396
2 50 68177
3 93712 439
2 197 93833
2 184 67723
2 98 71636
2 11 51082
3 76897 299
3 16881 50
2 164 76990
3 95432 791
2 240 95763
2 387 96017
2 213 95449
2 38 16979
3 16979 38
2 23 16987
3 20401 -1
2 199 47695
2 777 -1
3 11607 757
2 188 11897
2 322 12161
2 414 11453
2 53 47326
2 87 87748
2 82 39544
2 179 63466
3 3380 -1
3 60404 571
2 397 60491
2 161 18056
3 39710 483
2 394 39806
2 188 98929
2 72 94362
3 18618 250
2 676 -1
2 89 18699
3 32160 659
2 233 32433
2 222 32726
2 48 32238
2 194 13271
2 139 13077
3 1494 297
2 77 1679
2 172 23460
3 38352 136
2 239 38300
3 64081 618
2 757 64012
3 33534 285
2 106 33623
2 93 33792
2 159 33434
3 10767 267
2 214 10793
3 9811 411
3 62269 708
2 169 62538
3 58113 678
2 657 58133
2 338 9777
2 218 62756
3 27897 136
3 21895 731
2 180 22158
2 364 21769
2 224 22433
3 41243 100
2 140 27989
3 34826 548
2 146 35027
2 7 35359
2 150 34763
3 35552 516
2 376 35562
3 90853 362
2 291 90902
2 52 62354
3 51581 567
3 4146 684
2 787 4033
2 528 51614
3 79878 491
2 58 80082
2 274 41162
2 218 79823
3 53670 213
3 42455 96
2 209 53672
3 14159 500
3 52970 170
3 75745 283
3 60491 397
2 352 14224
2 657 60361
2 5 75797
3 89519 203
2 78 89610
3 22158 180
2 38 22264
2 3 80288
3 25974 53
2 301 25850
2 48 42479
3 49668 664
2 1 50053
2 413 50093
3 30746 744
